time,time_s,INV_Power_On_Timer,INV_Torque_Feedback,INV_Commanded_Torque,INV_Run_Fault_Hi,INV_Post_Fault_Hi,INV_Run_Fault_Lo,INV_Post_Fault_Lo,INV_Direction_Command,INV_Inverter_Enable_State,INV_Relay_3_Status,INV_Relay_4_Status,INV_Relay_2_Status,INV_Inverter_Run_Mode,INV_Inverter_Command_Mode,INV_Relay_1_Status,INV_Inverter_State,INV_VSM_State,INV_Inverter_Enable_Lockout,INV_Inverter_Discharge_State,INV_Relay_5_Status,INV_Relay_6_Status,INV_BMS_Active,INV_BMS_Torque_Limiting,INV_Max_Speed_Limiting,INV_Low_Speed_Limiting,INV_Rolling_Counter,INV_PWM_Frequency,INV_Start_Mode_Active,INV_Reference_Voltage_12_0,INV_Reference_Voltage_5_0,INV_Reference_Voltage_2_5,INV_Reference_Voltage_1_5,INV_VBC_Vq_Voltage,INV_VAB_Vd_Voltage,INV_Output_Voltage,INV_DC_Bus_Voltage,INV_DC_Bus_Current,INV_Phase_C_Current,INV_Phase_B_Current,INV_Phase_A_Current,INV_Delta_Resolver_Filtered,INV_Electrical_Output_Frequency,INV_Motor_Speed,INV_Motor_Angle_Electrical,INV_Torque_Shudder,INV_Motor_Temperature,INV_RTD5_Temperature,INV_RTD4_Temperature,INV_RTD3_Temperature,INV_RTD2_Temperature,INV_RTD1_Temperature,INV_Control_Board_Temperature,INV_Gate_Driver_Board,INV_Module_C,INV_Module_B,INV_Module_A,INV_Fast_Torque_Command,INV_Fast_Torque_Feedback,INV_Fast_Motor_Speed,INV_Fast_DC_Bus_Voltage,INV_Diag_Record,INV_Diag_Segment,INV_Diag_Gamma_Resolver,INV_Diag_Gamma_Observer,INV_Diag_Sin,INV_Diag_Cos,INV_Diag_Ia,INV_Diag_Ib,INV_Diag_Ic,INV_Diag_Vdc,INV_Diag_Iq_cmd,INV_Diag_Id_cmd,INV_Diag_Mod_Index,INV_Diag_FW_Output,INV_Diag_Vq_Cmd,INV_Diag_Vd_Cmd,INV_Diag_Vqs_Cmd,INV_Diag_12V,INV_Diag_Run_Faults_Lo,INV_Diag_Run_Faults_Hi
2026-08-21T01:52:25.222Z,0.24,0.252,0.6000000000000001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,11.01,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.5,0.0,-2.1,-2.0,-2.5,29.8,0.0,0.0,322.5,0.0,18.3,1.5,1.5,2.1,299.90000000000003,299.90000000000003,19.200000000000003,2.5,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.234Z,0.252,0.264,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,11.01,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.7000000000000001,-2.3000000000000003,-3.5,30.4,0.0,0.0,322.5,0.0,18.3,1.5,1.5,2.1,299.90000000000003,299.90000000000003,19.200000000000003,2.5,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.246Z,0.264,0.276,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,11.01,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-2.4000000000000004,-1.6,-2.8000000000000003,30.9,0.0,0.0,322.5,0.0,18.3,1.5,1.5,2.1,299.90000000000003,299.90000000000003,19.200000000000003,2.5,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.257Z,0.275,0.288,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,11.01,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.5,0.0,-1.1,-2.0,-1.4,31.4,0.0,0.0,322.5,0.0,18.3,1.5,1.5,2.1,299.90000000000003,299.90000000000003,19.200000000000003,2.5,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.270Z,0.288,0.3,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,11.01,5.0200000000000005,2.51,1.49,0.0,0.1,0.0,0.5,0.0,-1.0,-0.7000000000000001,1.0,31.8,0.0,0.0,322.5,0.0,18.3,1.5,1.5,2.1,299.90000000000003,299.90000000000003,19.200000000000003,2.5,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.282Z,0.3,0.312,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,-0.5,-2.3000000000000003,32.2,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.294Z,0.312,0.324,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.2,-2.2,-1.5,32.6,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.306Z,0.324,0.336,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.7000000000000001,-0.9,-1.4,33.0,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.317Z,0.335,0.348,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.5,0.0,-0.6000000000000001,-0.2,-0.2,33.300000000000004,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.330Z,0.348,0.36,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.5,-0.2,-0.1,33.6,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.342Z,0.36,0.372,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.0,-0.6000000000000001,-1.8,33.9,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.354Z,0.372,0.384,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,-0.1,0.0,0.0,0.4,0.0,-0.4,-2.3000000000000003,-1.1,34.1,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.366Z,0.384,0.396,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,11.03,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,-0.5,-0.4,34.4,0.0,0.0,322.5,0.0,18.2,1.5,1.5,1.9,300.0,300.0,19.0,3.9,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.379Z,0.397,0.408,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,11.05,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.4,-1.0,-2.7,34.6,0.0,0.0,322.5,0.0,18.1,1.5,1.5,1.8,300.0,300.0,18.9,5.2,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.391Z,0.409,0.42,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,11.05,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.4,-1.5,-0.8,34.800000000000004,0.0,0.0,322.5,0.0,18.1,1.5,1.5,1.8,300.0,300.0,18.9,5.2,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.408Z,0.426,0.432,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,11.05,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.2,-0.2,-1.4,35.0,0.0,0.0,322.5,0.0,18.1,1.5,1.5,1.8,300.0,300.0,18.9,5.2,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.413Z,0.431,0.444,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,11.05,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.7000000000000001,-1.3,-1.9,35.2,0.0,0.0,322.5,0.0,18.1,1.5,1.5,1.8,300.0,300.0,18.9,5.2,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.426Z,0.444,0.456,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,11.05,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.7000000000000001,-0.1,-0.1,35.4,0.0,0.0,322.5,0.0,18.1,1.5,1.5,1.8,300.0,300.0,18.9,5.2,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T01:52:25.438Z,0.456,0.468,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,11.05,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.2000000000000002,-1.2000000000000002,-0.6000000000000001,35.5,0.0,0.0,322.5,0.0,18.1,1.5,1.5,1.8,300.0,300.0,18.9,5.2,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,
