time,time_s,INV_Power_On_Timer,INV_Torque_Feedback,INV_Commanded_Torque,INV_Run_Fault_Hi,INV_Post_Fault_Hi,INV_Run_Fault_Lo,INV_Post_Fault_Lo,INV_Direction_Command,INV_Inverter_Enable_State,INV_Relay_3_Status,INV_Relay_4_Status,INV_Relay_2_Status,INV_Inverter_Run_Mode,INV_Inverter_Command_Mode,INV_Relay_1_Status,INV_Inverter_State,INV_VSM_State,INV_Inverter_Enable_Lockout,INV_Inverter_Discharge_State,INV_Relay_5_Status,INV_Relay_6_Status,INV_BMS_Active,INV_BMS_Torque_Limiting,INV_Max_Speed_Limiting,INV_Low_Speed_Limiting,INV_Rolling_Counter,INV_PWM_Frequency,INV_Start_Mode_Active,INV_Reference_Voltage_12_0,INV_Reference_Voltage_5_0,INV_Reference_Voltage_2_5,INV_Reference_Voltage_1_5,INV_VBC_Vq_Voltage,INV_VAB_Vd_Voltage,INV_Output_Voltage,INV_DC_Bus_Voltage,INV_DC_Bus_Current,INV_Phase_C_Current,INV_Phase_B_Current,INV_Phase_A_Current,INV_Delta_Resolver_Filtered,INV_Electrical_Output_Frequency,INV_Motor_Speed,INV_Motor_Angle_Electrical,INV_Torque_Shudder,INV_Motor_Temperature,INV_RTD5_Temperature,INV_RTD4_Temperature,INV_RTD3_Temperature,INV_RTD2_Temperature,INV_RTD1_Temperature,INV_Control_Board_Temperature,INV_Gate_Driver_Board,INV_Module_C,INV_Module_B,INV_Module_A,INV_Fast_Torque_Command,INV_Fast_Torque_Feedback,INV_Fast_Motor_Speed,INV_Fast_DC_Bus_Voltage,INV_Diag_Record,INV_Diag_Segment,INV_Diag_Gamma_Resolver,INV_Diag_Gamma_Observer,INV_Diag_Sin,INV_Diag_Cos,INV_Diag_Ia,INV_Diag_Ib,INV_Diag_Ic,INV_Diag_Vdc,INV_Diag_Iq_cmd,INV_Diag_Id_cmd,INV_Diag_Mod_Index,INV_Diag_FW_Output,INV_Diag_Vq_Cmd,INV_Diag_Vd_Cmd,INV_Diag_Vqs_Cmd,INV_Diag_12V,INV_Diag_Run_Faults_Lo,INV_Diag_Run_Faults_Hi
2026-07-21T19:49:19.152Z,0.0,1292.784,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,,,,,0.0,0.0,0.0,0.4,0.0,-0.2,-0.5,1.1,175.70000000000002,0.0,0.0,184.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.153Z,0.001,1689.384,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.4,0.7000000000000001,1.5,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.156Z,0.004,1689.396,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,0.1,0.1,-0.7000000000000001,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.162Z,0.01,1689.408,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.5,0.0,-1.0,-0.4,-0.7000000000000001,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.174Z,0.022,1689.42,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.4,-1.6,-1.3,175.70000000000002,0.0,0.0,184.5,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.185Z,0.033,1689.432,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,0.1,1.0,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.197Z,0.045,1689.444,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,0.2,1.3,1.0,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.209Z,0.057,1689.456,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.9,0.1,-1.2000000000000002,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.221Z,0.069,1689.468,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,0.2,-1.0,-0.6000000000000001,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21T19:49:19.234Z,0.082,1689.48,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.2,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.9,-1.0,-0.6000000000000001,175.70000000000002,0.0,0.0,184.2,0.0,23.3,28.6,28.6,29.200000000000003,300.0,300.0,31.5,35.6,28.6,27.8,29.6,,,,,,,,,,,,,,,,,,,,,,,,
