time,time_s,INV_Power_On_Timer,INV_Torque_Feedback,INV_Commanded_Torque,INV_Run_Fault_Hi,INV_Post_Fault_Hi,INV_Run_Fault_Lo,INV_Post_Fault_Lo,INV_Direction_Command,INV_Inverter_Enable_State,INV_Relay_3_Status,INV_Relay_4_Status,INV_Relay_2_Status,INV_Inverter_Run_Mode,INV_Inverter_Command_Mode,INV_Relay_1_Status,INV_Inverter_State,INV_VSM_State,INV_Inverter_Enable_Lockout,INV_Inverter_Discharge_State,INV_Relay_5_Status,INV_Relay_6_Status,INV_BMS_Active,INV_BMS_Torque_Limiting,INV_Max_Speed_Limiting,INV_Low_Speed_Limiting,INV_Rolling_Counter,INV_PWM_Frequency,INV_Start_Mode_Active,INV_Reference_Voltage_12_0,INV_Reference_Voltage_5_0,INV_Reference_Voltage_2_5,INV_Reference_Voltage_1_5,INV_VBC_Vq_Voltage,INV_VAB_Vd_Voltage,INV_Output_Voltage,INV_DC_Bus_Voltage,INV_DC_Bus_Current,INV_Phase_C_Current,INV_Phase_B_Current,INV_Phase_A_Current,INV_Delta_Resolver_Filtered,INV_Electrical_Output_Frequency,INV_Motor_Speed,INV_Motor_Angle_Electrical,INV_Torque_Shudder,INV_Motor_Temperature,INV_RTD5_Temperature,INV_RTD4_Temperature,INV_RTD3_Temperature,INV_RTD2_Temperature,INV_RTD1_Temperature,INV_Control_Board_Temperature,INV_Gate_Driver_Board,INV_Module_C,INV_Module_B,INV_Module_A,INV_Analog_Input_1,INV_Analog_Input_2,INV_Analog_Input_3,INV_Analog_Input_4,INV_Analog_Input_5,INV_Analog_Input_6,INV_DateCode_MMDD,INV_DateCode_YYYY,INV_Digital_Input_1,INV_Digital_Input_2,INV_Digital_Input_3,INV_Digital_Input_4,INV_Digital_Input_5,INV_Digital_Input_6,INV_Digital_Input_7,INV_Digital_Input_8,INV_Flux_Command,INV_Flux_Feedback,INV_Flux_Weakening_Output,INV_Id,INV_Id_Command,INV_Iq,INV_Iq_Command,INV_Modulation_Index,INV_Project_Code_EEP_Ver,INV_SW_Version
2026-08-07T15:45:55.940Z,0.24,0.252,-1.7000000000000002,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.44,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.5,-3.2,-4.7,-99.8,0.0,3.0,125.5,0.0,22.8,1.5,1.5,2.1,299.90000000000003,299.90000000000003,25.9,2.5,2.7,2.7,2.7,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,-2.5,0.0,0.0001,16.0,25903.0
2026-08-07T15:45:55.953Z,0.253,0.264,-1.6,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.44,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.4,-2.4000000000000004,-0.5,-101.7,0.0,3.0,125.6,0.0,22.8,1.5,1.5,2.1,299.90000000000003,299.90000000000003,25.9,2.5,2.7,2.7,2.7,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2,0.0,-2.2,0.0,0.0001,16.0,25903.0
2026-08-07T15:45:55.964Z,0.264,0.276,-1.5,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.44,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.2000000000000002,-2.2,-2.1,-103.4,0.0,2.0,125.6,0.0,22.8,1.5,1.5,2.1,299.90000000000003,299.90000000000003,25.9,2.5,2.7,2.7,2.7,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.9,0.0,-1.9,0.0,0.0001,16.0,25903.0
2026-08-07T15:45:55.976Z,0.276,0.288,-1.4,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.44,5.01,2.51,1.49,0.0,0.1,0.0,0.4,0.0,-1.7000000000000002,-2.7,-1.9,-105.0,0.0,2.0,125.7,0.0,22.8,1.5,1.5,2.1,299.90000000000003,299.90000000000003,25.9,2.5,2.7,2.7,2.7,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-2.3000000000000003,0.0,0.0,16.0,25903.0
2026-08-07T15:45:55.988Z,0.288,0.3,-1.3,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.44,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.4,-2.0,-1.8,-106.5,0.0,2.0,125.5,0.0,22.8,1.5,1.5,2.1,299.90000000000003,299.90000000000003,25.9,2.5,2.7,2.7,2.7,4.96,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.4000000000000004,0.0,-1.7000000000000002,0.0,0.0002,16.0,25903.0
2026-08-07T15:45:56.001Z,0.301,0.312,-1.2000000000000002,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.49,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.9,-1.9,-2.9000000000000004,-107.9,0.0,2.0,125.6,0.0,22.200000000000003,1.5,1.5,1.9,300.0,300.0,25.9,3.9,4.0,4.0,4.0,4.96,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.6000000000000005,0.0,-1.4,0.0,0.0003,16.0,25903.0
2026-08-07T15:45:56.012Z,0.312,0.324,-1.1,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.49,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.8,-2.9000000000000004,-2.8000000000000003,-109.2,0.0,2.0,125.7,0.0,22.200000000000003,1.5,1.5,1.9,300.0,300.0,25.9,3.9,4.0,4.0,4.0,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.2,0.0,-2.4000000000000004,0.0,0.0,16.0,25903.0
2026-08-07T15:45:56.025Z,0.325,0.336,-1.1,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.49,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.8,-2.2,-1.0,-110.4,0.0,2.0,125.6,0.0,22.200000000000003,1.5,1.5,1.9,300.0,300.0,25.9,3.9,4.0,4.0,4.0,4.95,2.0,4.97,0.15,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.6,0.0,-1.9,0.0,0.0,16.0,25903.0
2026-08-07T15:45:56.037Z,0.337,0.348,-1.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.49,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-1.3,-1.5,-2.0,-111.5,0.0,1.0,125.5,0.0,22.200000000000003,1.5,1.5,1.9,300.0,300.0,25.9,3.9,4.0,4.0,4.0,4.96,2.01,4.96,0.15,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.4000000000000004,0.0,-1.2000000000000002,0.0,0.0,16.0,25903.0
2026-08-07T15:45:56.049Z,0.349,0.36,-0.9,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.49,5.01,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.7000000000000001,0.9,-0.8,-112.5,0.0,1.0,125.7,0.0,22.200000000000003,1.5,1.5,1.9,300.0,300.0,25.9,3.9,4.0,4.0,4.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.9,0.0,0.0002,16.0,25903.0
