time,time_s,INV_Power_On_Timer,INV_Torque_Feedback,INV_Commanded_Torque,INV_Run_Fault_Hi,INV_Post_Fault_Hi,INV_Run_Fault_Lo,INV_Post_Fault_Lo,INV_Direction_Command,INV_Inverter_Enable_State,INV_Relay_3_Status,INV_Relay_4_Status,INV_Relay_2_Status,INV_Inverter_Run_Mode,INV_Inverter_Command_Mode,INV_Relay_1_Status,INV_Inverter_State,INV_VSM_State,INV_Inverter_Enable_Lockout,INV_Inverter_Discharge_State,INV_Relay_5_Status,INV_Relay_6_Status,INV_BMS_Active,INV_BMS_Torque_Limiting,INV_Max_Speed_Limiting,INV_Low_Speed_Limiting,INV_Rolling_Counter,INV_PWM_Frequency,INV_Start_Mode_Active,INV_Reference_Voltage_12_0,INV_Reference_Voltage_5_0,INV_Reference_Voltage_2_5,INV_Reference_Voltage_1_5,INV_VBC_Vq_Voltage,INV_VAB_Vd_Voltage,INV_Output_Voltage,INV_DC_Bus_Voltage,INV_DC_Bus_Current,INV_Phase_C_Current,INV_Phase_B_Current,INV_Phase_A_Current,INV_Delta_Resolver_Filtered,INV_Electrical_Output_Frequency,INV_Motor_Speed,INV_Motor_Angle_Electrical,INV_Torque_Shudder,INV_Motor_Temperature,INV_RTD5_Temperature,INV_RTD4_Temperature,INV_RTD3_Temperature,INV_RTD2_Temperature,INV_RTD1_Temperature,INV_Control_Board_Temperature,INV_Gate_Driver_Board,INV_Module_C,INV_Module_B,INV_Module_A,INV_Diag_Record,INV_Diag_Segment,INV_Diag_Gamma_Resolver,INV_Diag_Gamma_Observer,INV_Diag_Sin,INV_Diag_Cos,INV_Diag_Ia,INV_Diag_Ib,INV_Diag_Ic,INV_Diag_Vdc,INV_Diag_Iq_cmd,INV_Diag_Id_cmd,INV_Diag_Mod_Index,INV_Diag_FW_Output,INV_Diag_Vq_Cmd,INV_Diag_Vd_Cmd,INV_Diag_Vqs_Cmd,INV_Diag_12V,INV_Diag_Run_Faults_Lo,INV_Diag_Run_Faults_Hi,INV_Analog_Input_1,INV_Analog_Input_2,INV_Analog_Input_3,INV_Analog_Input_4,INV_Analog_Input_5,INV_Analog_Input_6,INV_DateCode_MMDD,INV_DateCode_YYYY,INV_Digital_Input_1,INV_Digital_Input_2,INV_Digital_Input_3,INV_Digital_Input_4,INV_Digital_Input_5,INV_Digital_Input_6,INV_Digital_Input_7,INV_Digital_Input_8,INV_Flux_Command,INV_Flux_Feedback,INV_Flux_Weakening_Output,INV_Id,INV_Id_Command,INV_Iq,INV_Iq_Command,INV_Modulation_Index,INV_Project_Code_EEP_Ver,INV_SW_Version
2026-08-07T15:43:25.224Z,47.934,42.162,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,301.5,0.0,0.2,0.0,0.6000000000000001,-135.20000000000002,0.0,0.0,135.1,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,-0.2,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.236Z,47.946,42.174,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,301.5,0.0,-0.3,-0.6000000000000001,-1.1,-135.20000000000002,0.0,0.0,135.0,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,-0.2,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.248Z,47.958,42.186,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,301.40000000000003,0.0,-0.3,-0.6000000000000001,0.0,-135.20000000000002,0.0,0.0,135.1,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.260Z,47.97,42.198,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,301.5,0.0,0.2,0.0,0.0,-135.1,0.0,0.0,135.1,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.272Z,47.982,42.21,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,301.5,0.0,-0.3,0.5,0.0,-135.20000000000002,0.0,0.0,135.4,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.6000000000000001,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.284Z,47.994,42.222,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,301.5,0.0,0.8,1.1,1.7000000000000002,-135.1,0.0,0.0,135.0,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.5,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.296Z,48.006,42.234,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.0,0.0,301.5,0.0,0.1,0.0,-0.1,-135.1,0.0,0.0,135.3,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.308Z,48.018,42.246,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.0,0.0,301.40000000000003,0.0,0.1,-0.6000000000000001,-0.7000000000000001,-135.1,0.0,0.0,135.0,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3,0.0,-0.2,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.320Z,48.03,42.258,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.1,0.0,301.40000000000003,0.0,-0.3,-0.6000000000000001,-0.7000000000000001,-135.1,0.0,0.0,135.3,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,-0.3,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.332Z,48.042,42.27,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.0,0.0,301.5,0.0,0.2,1.0,2.1,-135.1,0.0,0.0,135.4,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.2,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.344Z,48.054,42.282,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.0,0.0,301.6,0.0,0.2,0.4,-0.1,-135.1,0.0,0.0,135.3,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.355Z,48.065,42.294,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.0,0.0,301.5,0.0,1.3,-0.6000000000000001,1.5,-135.1,0.0,0.0,135.4,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,-1.0,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.368Z,48.078,42.306,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.1,0.0,301.5,0.0,0.2,0.5,-0.1,-135.1,0.0,0.0,135.0,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.380Z,48.09,42.318,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.47,5.01,2.51,1.49,0.0,0.0,0.0,301.5,0.0,1.3,0.0,-0.1,-135.1,0.0,0.0,135.4,0.0,23.0,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.1,31.0,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.393Z,48.103,42.33,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,-0.3,0.0,1.6,-135.1,0.0,0.0,135.0,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,-0.5,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.404Z,48.114,42.342,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.1,0.0,301.5,0.0,-0.3,0.0,-0.7000000000000001,-135.1,0.0,0.0,135.1,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.1,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.415Z,48.125,42.354,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,-0.3,0.5,0.4,-135.1,0.0,0.0,135.0,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.428Z,48.138,42.366,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,0.7000000000000001,0.5,-0.1,-135.1,0.0,0.0,135.4,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.439Z,48.149,42.378,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.40000000000003,0.0,-0.3,0.0,1.0,-135.1,0.0,0.0,135.0,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,-0.3,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.452Z,48.162,42.39,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,-0.3,-1.2000000000000002,0.5,-135.1,0.0,0.0,135.20000000000002,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-1.1,0.0,0.0001,16.0,25903.0
2026-08-07T15:43:25.464Z,48.174,42.402,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.6,0.0,0.2,-0.6000000000000001,-1.2000000000000002,-135.1,0.0,0.0,135.3,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,-0.1,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.476Z,48.186,42.414,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,-0.9,0.0,-1.8,-135.1,0.0,0.0,135.0,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.17,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.5,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.488Z,48.198,42.426,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,0.2,0.5,-1.2000000000000002,-135.1,0.0,0.0,135.0,0.0,22.6,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.5,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.8,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.506Z,48.216,42.438,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.45,5.0200000000000005,2.51,1.49,0.0,0.1,0.0,301.40000000000003,0.0,0.8,0.5,1.0,-135.1,0.0,0.0,135.0,0.0,22.8,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.1,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.512Z,48.222,42.45,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.45,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,0.2,0.5,1.0,-135.1,0.0,0.0,135.3,0.0,22.8,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.1,0.0,0.0,16.0,25903.0
2026-08-07T15:43:25.524Z,48.234,42.462,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.45,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,301.5,0.0,-0.3,0.0,1.6,-135.1,0.0,0.0,135.1,0.0,22.8,26.700000000000003,26.700000000000003,28.3,300.0,300.0,27.200000000000003,31.1,26.4,25.700000000000003,27.5,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,-0.4,0.0,0.0,16.0,25903.0
