time,time_s,VCU_INV_Direction_Command,VCU_INV_Inverter_Discharge,VCU_INV_Inverter_Enable,VCU_INV_RollingCounter,VCU_INV_Speed_Command,VCU_INV_Speed_Mode_Enable,VCU_INV_Torque_Command,VCU_INV_Torque_Limit_Command
2026-08-22T22:03:51.008Z,3.331,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.015Z,3.338,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.015Z,3.338,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.026Z,3.349,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.046Z,3.369,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.046Z,3.369,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.057Z,3.38,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.078Z,3.401,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.078Z,3.401,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.089Z,3.412,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.109Z,3.432,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.109Z,3.432,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.120Z,3.443,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.141Z,3.464,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.141Z,3.464,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.152Z,3.475,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.172Z,3.495,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.172Z,3.495,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.183Z,3.506,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.204Z,3.527,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.204Z,3.527,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.215Z,3.538,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.235Z,3.558,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.235Z,3.558,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.246Z,3.569,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.266Z,3.589,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.266Z,3.589,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.277Z,3.6,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.298Z,3.621,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.298Z,3.621,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.309Z,3.632,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.329Z,3.652,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.330Z,3.653,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.342Z,3.665,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.363Z,3.686,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.363Z,3.686,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.373Z,3.696,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.378Z,3.701,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.393Z,3.716,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.401Z,3.724,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.420Z,3.743,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.433Z,3.756,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.441Z,3.764,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.443Z,3.766,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.454Z,3.777,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.461Z,3.784,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.478Z,3.801,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.488Z,3.811,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.494Z,3.817,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.509Z,3.832,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.519Z,3.842,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.522Z,3.845,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.536Z,3.859,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.544Z,3.867,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.563Z,3.886,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.564Z,3.887,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.575Z,3.898,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.595Z,3.918,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.596Z,3.919,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.606Z,3.929,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.627Z,3.95,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.627Z,3.95,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.638Z,3.961,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.659Z,3.982,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.659Z,3.982,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.670Z,3.993,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.690Z,4.013,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.691Z,4.014,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.701Z,4.024,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.707Z,4.03,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.723Z,4.046,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.732Z,4.055,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.737Z,4.06,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.752Z,4.075,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.760Z,4.083,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.779Z,4.102,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.792Z,4.115,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.799Z,4.122,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.801Z,4.124,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.812Z,4.135,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.818Z,4.141,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.834Z,4.157,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.844Z,4.167,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.849Z,4.172,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.864Z,4.187,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.874Z,4.197,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.877Z,4.2,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.891Z,4.214,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.899Z,4.222,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.916Z,4.239,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.929Z,4.252,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.936Z,4.259,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.937Z,4.26,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:51.947Z,4.27,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:51.967Z,4.29,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:51.967Z,4.29,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:51.978Z,4.301,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:51.999Z,4.322,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:51.999Z,4.322,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.010Z,4.333,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.031Z,4.354,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.031Z,4.354,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.041Z,4.364,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.061Z,4.384,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.061Z,4.384,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.072Z,4.395,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.093Z,4.416,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.093Z,4.416,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.104Z,4.427,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.124Z,4.447,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.124Z,4.447,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.136Z,4.459,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.156Z,4.479,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.156Z,4.479,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.167Z,4.49,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.187Z,4.51,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.188Z,4.511,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.199Z,4.522,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.220Z,4.543,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.220Z,4.543,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.231Z,4.554,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.252Z,4.575,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.252Z,4.575,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.264Z,4.587,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.269Z,4.592,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.284Z,4.607,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.294Z,4.617,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.314Z,4.637,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.314Z,4.637,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.324Z,4.647,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.344Z,4.667,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.344Z,4.667,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.355Z,4.678,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.376Z,4.699,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.376Z,4.699,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.386Z,4.709,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.407Z,4.73,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.407Z,4.73,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.418Z,4.741,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.438Z,4.761,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.438Z,4.761,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.449Z,4.772,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.469Z,4.792,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.469Z,4.792,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.480Z,4.803,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.501Z,4.824,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.501Z,4.824,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.512Z,4.835,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.532Z,4.855,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.532Z,4.855,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.543Z,4.866,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.563Z,4.886,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.563Z,4.886,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.574Z,4.897,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.595Z,4.918,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.595Z,4.918,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.606Z,4.929,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.627Z,4.95,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.627Z,4.95,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.637Z,4.96,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.658Z,4.981,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.658Z,4.981,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.669Z,4.992,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.690Z,5.013,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.690Z,5.013,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.700Z,5.023,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.721Z,5.044,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.721Z,5.044,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.732Z,5.055,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.752Z,5.075,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.752Z,5.075,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.763Z,5.086,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.784Z,5.107,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.784Z,5.107,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.794Z,5.117,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.815Z,5.138,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.815Z,5.138,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.826Z,5.149,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.846Z,5.169,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.846Z,5.169,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.857Z,5.18,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.878Z,5.201,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.878Z,5.201,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.888Z,5.211,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.909Z,5.232,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.909Z,5.232,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.920Z,5.243,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:52.940Z,5.263,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:52.940Z,5.263,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:52.951Z,5.274,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:52.971Z,5.294,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:52.971Z,5.294,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:52.982Z,5.305,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.003Z,5.326,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.003Z,5.326,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.014Z,5.337,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.034Z,5.357,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.034Z,5.357,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.045Z,5.368,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.066Z,5.389,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.066Z,5.389,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.076Z,5.399,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.097Z,5.42,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.097Z,5.42,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.108Z,5.431,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.113Z,5.436,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.128Z,5.451,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.138Z,5.461,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.157Z,5.48,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.157Z,5.48,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.168Z,5.491,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.189Z,5.512,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.189Z,5.512,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.200Z,5.523,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.220Z,5.543,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.220Z,5.543,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.231Z,5.554,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.251Z,5.574,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.251Z,5.574,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.262Z,5.585,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.282Z,5.605,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.282Z,5.605,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.293Z,5.616,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.314Z,5.637,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.314Z,5.637,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.325Z,5.648,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.346Z,5.669,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.346Z,5.669,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.356Z,5.679,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.377Z,5.7,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.377Z,5.7,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.388Z,5.711,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.408Z,5.731,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.408Z,5.731,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.419Z,5.742,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.440Z,5.763,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.440Z,5.763,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.450Z,5.773,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.471Z,5.794,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.471Z,5.794,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.482Z,5.805,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.503Z,5.826,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.503Z,5.826,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.513Z,5.836,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.534Z,5.857,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.534Z,5.857,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.545Z,5.868,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.566Z,5.889,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.566Z,5.889,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.576Z,5.899,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.582Z,5.905,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.597Z,5.92,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.607Z,5.93,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.626Z,5.949,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.626Z,5.949,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.637Z,5.96,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.657Z,5.98,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.657Z,5.98,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.668Z,5.991,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.688Z,6.011,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.688Z,6.011,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.699Z,6.022,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.720Z,6.043,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.720Z,6.043,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.730Z,6.053,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.751Z,6.074,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.751Z,6.074,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.762Z,6.085,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.782Z,6.105,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.782Z,6.105,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.794Z,6.117,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.814Z,6.137,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.814Z,6.137,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.824Z,6.147,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.845Z,6.168,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.845Z,6.168,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.856Z,6.179,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.877Z,6.2,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.877Z,6.2,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.887Z,6.21,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.908Z,6.231,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.908Z,6.231,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.918Z,6.241,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:53.939Z,6.262,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:53.939Z,6.262,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:53.950Z,6.273,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:53.971Z,6.294,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:53.971Z,6.294,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:53.981Z,6.304,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.002Z,6.325,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.002Z,6.325,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.013Z,6.336,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.033Z,6.356,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.033Z,6.356,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.044Z,6.367,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.065Z,6.388,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.065Z,6.388,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.076Z,6.399,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.083Z,6.406,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.099Z,6.422,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.108Z,6.431,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.113Z,6.436,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.128Z,6.451,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.136Z,6.459,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.155Z,6.478,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.155Z,6.478,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.166Z,6.489,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.186Z,6.509,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.186Z,6.509,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.197Z,6.52,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.218Z,6.541,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.218Z,6.541,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.229Z,6.552,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.249Z,6.572,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.249Z,6.572,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.260Z,6.583,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.281Z,6.604,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.281Z,6.604,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.291Z,6.614,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.312Z,6.635,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.312Z,6.635,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.323Z,6.646,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.343Z,6.666,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.343Z,6.666,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.354Z,6.677,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.375Z,6.698,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.375Z,6.698,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.385Z,6.708,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.406Z,6.729,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.406Z,6.729,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.417Z,6.74,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.438Z,6.761,0,0,0,5,0,0,0.0,0.0
2026-08-22T22:03:54.438Z,6.761,0,0,0,0,0,0,0.0,0.0
2026-08-22T22:03:54.448Z,6.771,0,0,0,1,0,0,0.0,0.0
2026-08-22T22:03:54.469Z,6.792,0,0,0,2,0,0,0.0,0.0
2026-08-22T22:03:54.469Z,6.792,0,0,0,3,0,0,0.0,0.0
2026-08-22T22:03:54.480Z,6.803,0,0,0,4,0,0,0.0,0.0
2026-08-22T22:03:54.501Z,6.824,0,0,0,5,0,0,0.0,0.0
