time,time_s,VCU_INV_Direction_Command,VCU_INV_Inverter_Discharge,VCU_INV_Inverter_Enable,VCU_INV_RollingCounter,VCU_INV_Speed_Command,VCU_INV_Speed_Mode_Enable,VCU_INV_Torque_Command,VCU_INV_Torque_Limit_Command
2026-08-22T23:35:14.591Z,0.51,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.612Z,0.531,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.612Z,0.531,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.623Z,0.542,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:14.643Z,0.562,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:14.643Z,0.562,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:14.654Z,0.573,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.675Z,0.594,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.675Z,0.594,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.685Z,0.604,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:14.706Z,0.625,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:14.706Z,0.625,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:14.717Z,0.636,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.722Z,0.641,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.737Z,0.656,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.747Z,0.666,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:14.766Z,0.685,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:14.766Z,0.685,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:14.777Z,0.696,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.798Z,0.717,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.798Z,0.717,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.809Z,0.728,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:14.830Z,0.749,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:14.830Z,0.749,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:14.840Z,0.759,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.861Z,0.78,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.861Z,0.78,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.872Z,0.791,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:14.892Z,0.811,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:14.892Z,0.811,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:14.903Z,0.822,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.923Z,0.842,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.924Z,0.843,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.935Z,0.854,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:14.955Z,0.874,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:14.955Z,0.874,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:14.966Z,0.885,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:14.987Z,0.906,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:14.987Z,0.906,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:14.998Z,0.917,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.019Z,0.938,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.019Z,0.938,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.029Z,0.948,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.051Z,0.97,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.051Z,0.97,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.061Z,0.98,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.068Z,0.987,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.084Z,1.003,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.094Z,1.013,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.097Z,1.016,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.111Z,1.03,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.119Z,1.038,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.138Z,1.057,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.151Z,1.07,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.158Z,1.077,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.159Z,1.078,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.170Z,1.089,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.177Z,1.096,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.192Z,1.111,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.203Z,1.122,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.208Z,1.127,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.223Z,1.142,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.232Z,1.151,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.250Z,1.169,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.251Z,1.17,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.262Z,1.181,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.282Z,1.201,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.282Z,1.201,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.293Z,1.212,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.314Z,1.233,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.314Z,1.233,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.325Z,1.244,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.345Z,1.264,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.345Z,1.264,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.357Z,1.276,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.377Z,1.296,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.377Z,1.296,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.388Z,1.307,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.409Z,1.328,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.409Z,1.328,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.419Z,1.338,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.440Z,1.359,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.440Z,1.359,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.451Z,1.37,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.471Z,1.39,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.471Z,1.39,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.482Z,1.401,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.503Z,1.422,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.503Z,1.422,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.514Z,1.433,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.535Z,1.454,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.535Z,1.454,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.546Z,1.465,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.551Z,1.47,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.565Z,1.484,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.575Z,1.494,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.595Z,1.514,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.595Z,1.514,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.606Z,1.525,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.627Z,1.546,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.628Z,1.547,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.638Z,1.557,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.659Z,1.578,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.659Z,1.578,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.669Z,1.588,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.690Z,1.609,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.690Z,1.609,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.701Z,1.62,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.722Z,1.641,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.722Z,1.641,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.733Z,1.652,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.739Z,1.658,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.754Z,1.673,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.764Z,1.683,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.784Z,1.703,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.784Z,1.703,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.794Z,1.713,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.815Z,1.734,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.815Z,1.734,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.825Z,1.744,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.847Z,1.766,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.847Z,1.766,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.858Z,1.777,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.864Z,1.783,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.879Z,1.798,0,0,0,5,0,0,0.0,0.0
2026-08-22T23:35:15.889Z,1.808,0,0,0,0,0,0,0.0,0.0
2026-08-22T23:35:15.893Z,1.812,0,0,0,1,0,0,0.0,0.0
2026-08-22T23:35:15.906Z,1.825,0,0,0,2,0,0,0.0,0.0
2026-08-22T23:35:15.915Z,1.834,0,0,0,3,0,0,0.0,0.0
2026-08-22T23:35:15.933Z,1.852,0,0,0,4,0,0,0.0,0.0
2026-08-22T23:35:15.946Z,1.865,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:15.953Z,1.872,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:15.955Z,1.874,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:15.967Z,1.886,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:15.989Z,1.908,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:15.989Z,1.908,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.000Z,1.919,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.004Z,1.923,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.019Z,1.938,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.027Z,1.946,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.046Z,1.965,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.046Z,1.965,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.057Z,1.976,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.077Z,1.996,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.077Z,1.996,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.088Z,2.007,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.109Z,2.028,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.109Z,2.028,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.119Z,2.038,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.140Z,2.059,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.140Z,2.059,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.151Z,2.07,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.171Z,2.09,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.171Z,2.09,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.182Z,2.101,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.203Z,2.122,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.203Z,2.122,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.214Z,2.133,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.234Z,2.153,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.234Z,2.153,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.245Z,2.164,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.266Z,2.185,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.266Z,2.185,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.277Z,2.196,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.298Z,2.217,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.298Z,2.217,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.308Z,2.227,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.329Z,2.248,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.329Z,2.248,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.340Z,2.259,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.360Z,2.279,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.360Z,2.279,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.371Z,2.29,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.391Z,2.31,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.391Z,2.31,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.402Z,2.321,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.422Z,2.341,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.422Z,2.341,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.433Z,2.352,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.454Z,2.373,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.454Z,2.373,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.464Z,2.383,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.485Z,2.404,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.485Z,2.404,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.496Z,2.415,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.517Z,2.436,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.517Z,2.436,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.528Z,2.447,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.548Z,2.467,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.548Z,2.467,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.559Z,2.478,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.579Z,2.498,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.579Z,2.498,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.590Z,2.509,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.610Z,2.529,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.610Z,2.529,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.621Z,2.54,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.642Z,2.561,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.642Z,2.561,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.653Z,2.572,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.673Z,2.592,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.673Z,2.592,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.684Z,2.603,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.705Z,2.624,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.705Z,2.624,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.715Z,2.634,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.736Z,2.655,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.736Z,2.655,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.746Z,2.665,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.767Z,2.686,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.767Z,2.686,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.778Z,2.697,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.798Z,2.717,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.798Z,2.717,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.810Z,2.729,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.830Z,2.749,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.830Z,2.749,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.841Z,2.76,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.861Z,2.78,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.861Z,2.78,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.872Z,2.791,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.893Z,2.812,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.893Z,2.812,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.904Z,2.823,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.925Z,2.844,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.925Z,2.844,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.936Z,2.855,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:16.956Z,2.875,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:16.956Z,2.875,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:16.967Z,2.886,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:16.987Z,2.906,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:16.988Z,2.907,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:16.998Z,2.917,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.003Z,2.922,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.018Z,2.937,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.027Z,2.946,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.045Z,2.964,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.045Z,2.964,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.056Z,2.975,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.077Z,2.996,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.077Z,2.996,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.088Z,3.007,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.109Z,3.028,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.109Z,3.028,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.120Z,3.039,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.141Z,3.06,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.141Z,3.06,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.152Z,3.071,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.173Z,3.092,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.173Z,3.092,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.183Z,3.102,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.204Z,3.123,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.204Z,3.123,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.214Z,3.133,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.235Z,3.154,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.235Z,3.154,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.246Z,3.165,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.267Z,3.186,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.267Z,3.186,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.277Z,3.196,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.298Z,3.217,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.298Z,3.217,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.309Z,3.228,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.330Z,3.249,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.330Z,3.249,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.341Z,3.26,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.361Z,3.28,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.361Z,3.28,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.373Z,3.292,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.393Z,3.312,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.393Z,3.312,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.404Z,3.323,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.424Z,3.343,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.424Z,3.343,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.436Z,3.355,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.456Z,3.375,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.456Z,3.375,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.467Z,3.386,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.487Z,3.406,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.487Z,3.406,0,0,1,4,0,0,0.0,0.0
2026-08-22T23:35:17.498Z,3.417,0,0,1,5,0,0,0.0,0.0
2026-08-22T23:35:17.519Z,3.438,0,0,1,0,0,0,0.0,0.0
2026-08-22T23:35:17.519Z,3.438,0,0,1,1,0,0,0.0,0.0
2026-08-22T23:35:17.529Z,3.448,0,0,1,2,0,0,0.0,0.0
2026-08-22T23:35:17.550Z,3.469,0,0,1,3,0,0,0.0,0.0
2026-08-22T23:35:17.550Z,3.469,0,0,1,4,0,0,0.0,0.0
